Epoch,Train_Loss,Test_Loss,Train_Accuracy,Test_Accuracy
1,6148318.5,31261360.0,0.07181818181818182,0.06615776081424936
2,113708160.0,33167726.0,0.08284090909090909,0.08760450745183569
3,113734456.0,35958352.0,0.12147727272727273,0.1846601235914213
4,342676288.0,30841438.0,0.17636363636363636,0.32351872046528535
5,374242272.0,20369724.0,0.23147727272727273,0.3675027262813522
6,282471584.0,17697966.0,0.2898863636363636,0.37549981824790984
7,444752096.0,12860451.0,0.33079545454545456,0.3751363140676118
8,274515424.0,13254809.0,0.3525,0.3751363140676118
9,373464736.0,11096757.0,0.3663636363636364,0.3751363140676118
10,76867136.0,10312823.0,0.3734090909090909,0.3751363140676118
11,47020760.0,9814591.0,0.37511363636363637,0.3751363140676118
12,88832072.0,9093402.0,0.37511363636363637,0.3751363140676118
13,25273020.0,8411835.0,0.37477272727272726,0.3751363140676118
14,362711424.0,6463434.0,0.37488636363636363,0.3751363140676118
15,173886304.0,5446767.5,0.37477272727272726,0.3751363140676118
16,125311224.0,4847058.5,0.37488636363636363,0.3751363140676118
17,140789248.0,4053504.5,0.37511363636363637,0.3751363140676118
18,117624832.0,3434067.0,0.37511363636363637,0.3751363140676118
19,44736916.0,3048591.25,0.375,0.3751363140676118
20,239413792.0,2626840.0,0.375,0.3751363140676118
21,68761728.0,2343758.0,0.37522727272727274,0.3751363140676118
22,97153512.0,2112823.75,0.37511363636363637,0.3751363140676118
23,51356804.0,1971950.375,0.37511363636363637,0.3751363140676118
24,95154840.0,1940545.375,0.37511363636363637,0.3751363140676118
25,45014396.0,1866365.375,0.37511363636363637,0.3751363140676118
26,45341384.0,1813269.625,0.37511363636363637,0.3751363140676118
27,41775280.0,1826571.75,0.37511363636363637,0.3751363140676118
28,24715488.0,1836132.625,0.37511363636363637,0.3751363140676118
29,97276872.0,1885851.75,0.37511363636363637,0.3751363140676118
30,10563547.0,1936910.75,0.37511363636363637,0.3751363140676118
31,78867768.0,1990511.0,0.37511363636363637,0.3751363140676118
