Epoch,Train_Loss,Test_Loss,Train_Accuracy,Test_Accuracy
1,1916815.875,6800750.0,0.09852272727272728,0.1025081788440567
2,15912477.0,10029935.0,0.09204545454545454,0.10287168302435477
3,114744064.0,14412259.0,0.09909090909090909,0.10287168302435477
4,53141952.0,18900506.0,0.10647727272727273,0.10214467466375864
5,226777136.0,12784587.0,0.11534090909090909,0.10214467466375864
6,823373312.0,7492476.0,0.11545454545454545,0.10650672482733552
7,1663993728.0,7892728.5,0.14022727272727273,0.11741185023627772
8,3228557312.0,12145209.0,0.1625,0.13595056343147946
9,535101952.0,12582701.0,0.1753409090909091,0.1846601235914213
10,293527168.0,14269253.0,0.21056818181818182,0.2588149763722283
11,7399034368.0,9623271.0,0.23795454545454545,0.3638676844783715
12,28650112.0,9115227.0,0.2736363636363636,0.37150127226463103
13,120476600.0,9151747.0,0.28897727272727275,0.3751363140676118
14,170896928.0,9426544.0,0.3261363636363636,0.3751363140676118
15,337661792.0,9201035.0,0.32636363636363636,0.3751363140676118
16,1022703808.0,7619864.0,0.33238636363636365,0.3751363140676118
17,276410752.0,5889844.0,0.34738636363636366,0.3751363140676118
18,54171488.0,4560403.0,0.35909090909090907,0.3751363140676118
19,800132544.0,3149337.75,0.3659090909090909,0.3751363140676118
20,3112780544.0,1520553.625,0.36875,0.3751363140676118
21,528259072.0,945806.9375,0.36863636363636365,0.3751363140676118
22,1010051072.0,779170.6875,0.3704545454545455,0.3751363140676118
23,403842496.0,974732.375,0.3725,0.3751363140676118
24,68695792.0,1308437.125,0.37363636363636366,0.3751363140676118
25,1196267520.0,1669891.625,0.3729545454545454,0.3751363140676118
26,1389821952.0,1677986.25,0.37454545454545457,0.3751363140676118
27,323369312.0,1766580.0,0.3746590909090909,0.3751363140676118
28,3071901696.0,2087850.375,0.3746590909090909,0.3751363140676118
29,2606994176.0,2484825.0,0.37363636363636366,0.3751363140676118
30,23230410.0,2914041.25,0.37420454545454546,0.3751363140676118
31,42169316.0,3191959.25,0.37477272727272726,0.3751363140676118
32,16503442.0,3165967.25,0.37511363636363637,0.3751363140676118
33,29215456.0,2933347.0,0.37488636363636363,0.3751363140676118
34,82839464.0,2740809.75,0.37477272727272726,0.3751363140676118
