Epoch,Train_Loss,Test_Loss,Train_Accuracy,Test_Accuracy
1,327964.5,412891.34375,0.14838337182448036,0.2047970479704797
2,526159.5625,414520.5,0.14607390300230946,0.3044280442804428
3,549859.5625,467418.46875,0.1997690531177829,0.3025830258302583
4,1120036.375,467436.96875,0.21651270207852194,0.3025830258302583
5,810661.375,405120.34375,0.23672055427251731,0.3025830258302583
6,574269.5,365372.15625,0.23325635103926096,0.3007380073800738
7,620783.5625,321124.8125,0.25808314087759815,0.3025830258302583
8,441697.59375,302719.71875,0.26270207852193994,0.3025830258302583
9,520008.59375,284286.75,0.2557736720554272,0.3025830258302583
10,416275.90625,259451.953125,0.25519630484988454,0.3025830258302583
11,785549.1875,223653.28125,0.2540415704387991,0.3025830258302583
12,748156.5,188389.234375,0.25808314087759815,0.2988929889298893
13,554524.4375,168321.109375,0.2615473441108545,0.2915129151291513
14,656793.1875,146523.046875,0.26096997690531176,0.2988929889298893
15,464967.09375,131998.234375,0.25346420323325636,0.3007380073800738
16,743292.1875,122574.5546875,0.26674364896073904,0.3025830258302583
17,228206.328125,122726.328125,0.2754041570438799,0.3025830258302583
18,286158.375,123067.7734375,0.2707852193995381,0.3025830258302583
19,294987.65625,123197.125,0.2817551963048499,0.3025830258302583
20,424484.625,120582.8984375,0.2823325635103926,0.3025830258302583
21,321487.53125,116198.3515625,0.2846420323325635,0.3025830258302583
22,223890.453125,110391.1796875,0.2817551963048499,0.3025830258302583
23,297072.78125,107034.1171875,0.28752886836027713,0.3025830258302583
24,252966.0,102818.796875,0.29445727482678985,0.3025830258302583
25,332909.1875,97049.9921875,0.29618937644341803,0.3025830258302583
26,459858.53125,95315.1640625,0.29618937644341803,0.3025830258302583
27,224575.734375,92506.921875,0.29907621247113164,0.3025830258302583
28,276252.90625,90395.0859375,0.30138568129330257,0.3025830258302583
29,206476.09375,86431.4609375,0.30138568129330257,0.3025830258302583
30,377743.71875,82289.75,0.3002309468822171,0.3025830258302583
31,288538.28125,80256.6015625,0.3002309468822171,0.3025830258302583
32,140197.484375,79709.8828125,0.3008083140877598,0.3025830258302583
33,339256.15625,76880.2578125,0.30138568129330257,0.3025830258302583
34,262620.96875,74011.5234375,0.3008083140877598,0.3025830258302583
35,152108.328125,71736.453125,0.3008083140877598,0.3025830258302583
36,111602.703125,70720.5,0.2996535796766744,0.3025830258302583
37,181927.578125,68232.546875,0.30138568129330257,0.3025830258302583
38,121343.6953125,66396.453125,0.302540415704388,0.3025830258302583
39,149310.25,64743.3984375,0.302540415704388,0.3025830258302583
40,291879.40625,63061.10546875,0.30196304849884525,0.3025830258302583
41,144319.828125,61656.65625,0.3008083140877598,0.3025830258302583
42,111453.8828125,60546.91015625,0.30196304849884525,0.3025830258302583
43,93396.078125,59708.5546875,0.30196304849884525,0.3025830258302583
44,102082.3125,59058.53125,0.30196304849884525,0.3025830258302583
45,94997.046875,58603.8125,0.30196304849884525,0.3025830258302583
46,113745.1796875,58105.15625,0.30196304849884525,0.3025830258302583
47,87205.1953125,57592.08203125,0.30196304849884525,0.3025830258302583
48,126283.0703125,56974.10546875,0.30196304849884525,0.3025830258302583
49,111296.1796875,56588.39453125,0.30196304849884525,0.3025830258302583
50,84836.1953125,56168.41796875,0.30196304849884525,0.3025830258302583
51,86531.171875,55767.38671875,0.30196304849884525,0.3025830258302583
52,82022.59375,55351.6171875,0.30196304849884525,0.3025830258302583
53,116689.796875,54923.1796875,0.30196304849884525,0.3025830258302583
54,61736.73046875,54524.8671875,0.30196304849884525,0.3025830258302583
55,86595.890625,54301.5,0.30196304849884525,0.3025830258302583
56,72531.640625,53826.1953125,0.30196304849884525,0.3025830258302583
57,109305.4921875,53595.703125,0.30196304849884525,0.3025830258302583
58,69047.59375,53191.51953125,0.30196304849884525,0.3025830258302583
59,67615.265625,52793.4765625,0.30196304849884525,0.3025830258302583
60,60330.8046875,52426.140625,0.30138568129330257,0.3025830258302583
61,86626.171875,52183.015625,0.30196304849884525,0.3025830258302583
62,66204.078125,51771.765625,0.30196304849884525,0.3025830258302583
63,97774.328125,51519.39453125,0.30196304849884525,0.3025830258302583
64,87154.5234375,51083.62890625,0.30196304849884525,0.3025830258302583
65,87276.4140625,50826.02734375,0.30196304849884525,0.3025830258302583
66,65455.70703125,50511.421875,0.30196304849884525,0.3025830258302583
67,62002.18359375,50155.30078125,0.30196304849884525,0.3025830258302583
68,57790.81640625,49853.33984375,0.30196304849884525,0.3025830258302583
69,64335.0546875,49547.359375,0.30196304849884525,0.3025830258302583
70,80830.203125,49320.8984375,0.30196304849884525,0.3025830258302583
71,64601.3359375,48984.6015625,0.30196304849884525,0.3025830258302583
72,62788.4140625,48729.2890625,0.30196304849884525,0.3025830258302583
73,60561.328125,48449.93359375,0.30196304849884525,0.3025830258302583
74,64582.0859375,48210.9921875,0.30196304849884525,0.3025830258302583
75,73725.9921875,47887.4296875,0.30196304849884525,0.3025830258302583
76,59367.6328125,47599.31640625,0.30196304849884525,0.3025830258302583
77,52081.01953125,47332.6171875,0.30138568129330257,0.3025830258302583
78,66277.1328125,47109.421875,0.302540415704388,0.3025830258302583
79,73176.25,46838.140625,0.30196304849884525,0.3025830258302583
80,63986.33203125,46626.29296875,0.30196304849884525,0.3025830258302583
81,66139.6875,46348.26953125,0.30138568129330257,0.3025830258302583
82,47332.75,46052.6015625,0.30196304849884525,0.3025830258302583
83,58523.3125,45771.1953125,0.30196304849884525,0.3025830258302583
